,gameId,champion,timestamp,role,lane,accountId
95,2189933957,33,1613513880710,NONE,JUNGLE,Lv8XRd_hmrXgeGlSP4YPWRnvoXfNjGRECx416ergxGJIDnI
94,2189957996,33,1613516133500,NONE,JUNGLE,Lv8XRd_hmrXgeGlSP4YPWRnvoXfNjGRECx416ergxGJIDnI
93,2190577042,234,1613582863183,NONE,JUNGLE,Lv8XRd_hmrXgeGlSP4YPWRnvoXfNjGRECx416ergxGJIDnI
92,2190667174,33,1613593789710,NONE,JUNGLE,Lv8XRd_hmrXgeGlSP4YPWRnvoXfNjGRECx416ergxGJIDnI
91,2190974803,234,1613612173211,DUO_SUPPORT,NONE,Lv8XRd_hmrXgeGlSP4YPWRnvoXfNjGRECx416ergxGJIDnI
90,2190967585,9,1613613229328,DUO_SUPPORT,NONE,Lv8XRd_hmrXgeGlSP4YPWRnvoXfNjGRECx416ergxGJIDnI
99,2197182190,114,1614255936346,SOLO,TOP,hBG4bg4rOLk0CJjnTMStCfGy3SyZO7gfYHlreh73RtZUMfkLYtrRXX1t
98,2197213055,114,1614257993179,DUO,TOP,hBG4bg4rOLk0CJjnTMStCfGy3SyZO7gfYHlreh73RtZUMfkLYtrRXX1t
97,2197195292,114,1614260723299,SOLO,TOP,hBG4bg4rOLk0CJjnTMStCfGy3SyZO7gfYHlreh73RtZUMfkLYtrRXX1t
96,2197236653,114,1614263075214,SOLO,TOP,hBG4bg4rOLk0CJjnTMStCfGy3SyZO7gfYHlreh73RtZUMfkLYtrRXX1t
95,2197401019,98,1614267304708,DUO,NONE,hBG4bg4rOLk0CJjnTMStCfGy3SyZO7gfYHlreh73RtZUMfkLYtrRXX1t
94,2197456745,114,1614272861826,SOLO,TOP,hBG4bg4rOLk0CJjnTMStCfGy3SyZO7gfYHlreh73RtZUMfkLYtrRXX1t
93,2197486725,4,1614279541881,DUO_SUPPORT,NONE,hBG4bg4rOLk0CJjnTMStCfGy3SyZO7gfYHlreh73RtZUMfkLYtrRXX1t
92,2197508848,114,1614281145070,DUO_SUPPORT,NONE,hBG4bg4rOLk0CJjnTMStCfGy3SyZO7gfYHlreh73RtZUMfkLYtrRXX1t
91,2197591364,10,1614282868015,SOLO,TOP,hBG4bg4rOLk0CJjnTMStCfGy3SyZO7gfYHlreh73RtZUMfkLYtrRXX1t
90,2197616519,114,1614286558019,SOLO,TOP,hBG4bg4rOLk0CJjnTMStCfGy3SyZO7gfYHlreh73RtZUMfkLYtrRXX1t
99,2196724795,55,1614192725068,SOLO,MID,7YysxkNueIK8Qq4oF0UaI8H1MVYhKT19kfEIC3abf0Y
98,2196707603,55,1614194580884,DUO_SUPPORT,NONE,7YysxkNueIK8Qq4oF0UaI8H1MVYhKT19kfEIC3abf0Y
97,2196765710,55,1614200074759,SOLO,MID,7YysxkNueIK8Qq4oF0UaI8H1MVYhKT19kfEIC3abf0Y
96,2196789929,55,1614202746642,SOLO,MID,7YysxkNueIK8Qq4oF0UaI8H1MVYhKT19kfEIC3abf0Y
95,2196884845,55,1614205735423,DUO_CARRY,MID,7YysxkNueIK8Qq4oF0UaI8H1MVYhKT19kfEIC3abf0Y
94,2196849870,55,1614208406957,DUO,MID,7YysxkNueIK8Qq4oF0UaI8H1MVYhKT19kfEIC3abf0Y
93,2196945048,61,1614211053980,DUO_SUPPORT,NONE,7YysxkNueIK8Qq4oF0UaI8H1MVYhKT19kfEIC3abf0Y
92,2197029153,55,1614217803246,DUO_SUPPORT,NONE,7YysxkNueIK8Qq4oF0UaI8H1MVYhKT19kfEIC3abf0Y
91,2197033580,55,1614220093427,SOLO,MID,7YysxkNueIK8Qq4oF0UaI8H1MVYhKT19kfEIC3abf0Y
90,2197036956,84,1614222252854,SOLO,MID,7YysxkNueIK8Qq4oF0UaI8H1MVYhKT19kfEIC3abf0Y
99,2164980988,22,1611100027033,DUO_SUPPORT,NONE,PFkkQQpis0e1oZcA_WZx5taf1WeGUFRLmcuNpSrktlz2UTw
98,2165318967,142,1611154129130,SOLO,MID,PFkkQQpis0e1oZcA_WZx5taf1WeGUFRLmcuNpSrktlz2UTw
97,2165472527,142,1611158638085,SOLO,MID,PFkkQQpis0e1oZcA_WZx5taf1WeGUFRLmcuNpSrktlz2UTw
96,2166255665,68,1611235991885,DUO,TOP,PFkkQQpis0e1oZcA_WZx5taf1WeGUFRLmcuNpSrktlz2UTw
95,2166258208,69,1611239153096,DUO,MID,PFkkQQpis0e1oZcA_WZx5taf1WeGUFRLmcuNpSrktlz2UTw
94,2166733522,13,1611269078172,SOLO,MID,PFkkQQpis0e1oZcA_WZx5taf1WeGUFRLmcuNpSrktlz2UTw
93,2166965872,68,1611274501565,SOLO,MID,PFkkQQpis0e1oZcA_WZx5taf1WeGUFRLmcuNpSrktlz2UTw
92,2167012539,161,1611277127719,DUO_SUPPORT,MID,PFkkQQpis0e1oZcA_WZx5taf1WeGUFRLmcuNpSrktlz2UTw
91,2167611223,69,1611339048741,DUO_CARRY,BOTTOM,PFkkQQpis0e1oZcA_WZx5taf1WeGUFRLmcuNpSrktlz2UTw
90,2167733060,68,1611351958657,SOLO,MID,PFkkQQpis0e1oZcA_WZx5taf1WeGUFRLmcuNpSrktlz2UTw
99,2193313801,235,1613847333570,DUO_SUPPORT,BOTTOM,A8iaXXvVGzEyA3J4sn4bBY2iohmj0kC1zKLFR_KFuX-hJlvXKlttSm6o
98,2193328285,235,1613849952247,DUO_SUPPORT,BOTTOM,A8iaXXvVGzEyA3J4sn4bBY2iohmj0kC1zKLFR_KFuX-hJlvXKlttSm6o
97,2193414954,235,1613853590499,DUO_SUPPORT,BOTTOM,A8iaXXvVGzEyA3J4sn4bBY2iohmj0kC1zKLFR_KFuX-hJlvXKlttSm6o
96,2193450473,235,1613856072777,DUO_SUPPORT,BOTTOM,A8iaXXvVGzEyA3J4sn4bBY2iohmj0kC1zKLFR_KFuX-hJlvXKlttSm6o
95,2193495250,235,1613858883935,NONE,JUNGLE,A8iaXXvVGzEyA3J4sn4bBY2iohmj0kC1zKLFR_KFuX-hJlvXKlttSm6o
94,2193590627,22,1613861569707,DUO_CARRY,BOTTOM,A8iaXXvVGzEyA3J4sn4bBY2iohmj0kC1zKLFR_KFuX-hJlvXKlttSm6o
93,2193822445,235,1613872580833,DUO_CARRY,BOTTOM,A8iaXXvVGzEyA3J4sn4bBY2iohmj0kC1zKLFR_KFuX-hJlvXKlttSm6o
92,2193817430,235,1613874915584,DUO_SUPPORT,BOTTOM,A8iaXXvVGzEyA3J4sn4bBY2iohmj0kC1zKLFR_KFuX-hJlvXKlttSm6o
91,2193873721,79,1613878322130,DUO_SUPPORT,MID,A8iaXXvVGzEyA3J4sn4bBY2iohmj0kC1zKLFR_KFuX-hJlvXKlttSm6o
90,2193917157,235,1613880981765,SOLO,BOTTOM,A8iaXXvVGzEyA3J4sn4bBY2iohmj0kC1zKLFR_KFuX-hJlvXKlttSm6o
99,2195716955,85,1614091736801,SOLO,TOP,B-41HHNFhjMucv5AlM3fblLlLQMWnoKG4yVDTbQ-Qpc
98,2195747697,31,1614093616693,DUO,MID,B-41HHNFhjMucv5AlM3fblLlLQMWnoKG4yVDTbQ-Qpc
97,2195789905,85,1614102878732,SOLO,TOP,B-41HHNFhjMucv5AlM3fblLlLQMWnoKG4yVDTbQ-Qpc
96,2195944611,85,1614113363085,SOLO,TOP,B-41HHNFhjMucv5AlM3fblLlLQMWnoKG4yVDTbQ-Qpc
95,2196266658,81,1614136623347,DUO_CARRY,MID,B-41HHNFhjMucv5AlM3fblLlLQMWnoKG4yVDTbQ-Qpc
94,2196239214,126,1614138116635,DUO,NONE,B-41HHNFhjMucv5AlM3fblLlLQMWnoKG4yVDTbQ-Qpc
93,2196281359,85,1614139010151,DUO_SUPPORT,MID,B-41HHNFhjMucv5AlM3fblLlLQMWnoKG4yVDTbQ-Qpc
92,2197026658,85,1614216502406,DUO_CARRY,BOTTOM,B-41HHNFhjMucv5AlM3fblLlLQMWnoKG4yVDTbQ-Qpc
91,2197090068,114,1614218330030,SOLO,TOP,B-41HHNFhjMucv5AlM3fblLlLQMWnoKG4yVDTbQ-Qpc
90,2197074181,114,1614220675068,SOLO,TOP,B-41HHNFhjMucv5AlM3fblLlLQMWnoKG4yVDTbQ-Qpc
99,2207669721,18,1615320106705,DUO_CARRY,BOTTOM,WNvmWukM4Qd3rJei3rSXcQQtdTn0AZHfokeLLvAJXhBAZ1Y
98,2207918775,18,1615336691412,NONE,JUNGLE,WNvmWukM4Qd3rJei3rSXcQQtdTn0AZHfokeLLvAJXhBAZ1Y
97,2208064312,429,1615339278107,DUO_CARRY,BOTTOM,WNvmWukM4Qd3rJei3rSXcQQtdTn0AZHfokeLLvAJXhBAZ1Y
96,2208069345,81,1615341772962,DUO_CARRY,BOTTOM,WNvmWukM4Qd3rJei3rSXcQQtdTn0AZHfokeLLvAJXhBAZ1Y
95,2208122894,18,1615343999205,DUO_SUPPORT,NONE,WNvmWukM4Qd3rJei3rSXcQQtdTn0AZHfokeLLvAJXhBAZ1Y
94,2208139816,429,1615349765355,DUO_CARRY,BOTTOM,WNvmWukM4Qd3rJei3rSXcQQtdTn0AZHfokeLLvAJXhBAZ1Y
93,2208258430,18,1615386896279,DUO,NONE,WNvmWukM4Qd3rJei3rSXcQQtdTn0AZHfokeLLvAJXhBAZ1Y
92,2208483242,18,1615392081587,DUO,BOTTOM,WNvmWukM4Qd3rJei3rSXcQQtdTn0AZHfokeLLvAJXhBAZ1Y
91,2208806849,145,1615421457617,DUO_CARRY,BOTTOM,WNvmWukM4Qd3rJei3rSXcQQtdTn0AZHfokeLLvAJXhBAZ1Y
90,2208843245,429,1615424324867,DUO_CARRY,BOTTOM,WNvmWukM4Qd3rJei3rSXcQQtdTn0AZHfokeLLvAJXhBAZ1Y
99,2207373474,145,1615258620933,DUO_CARRY,BOTTOM,YhSj20BRt_q_jZmLssHYRyTFjloiIZ3JO1gacqJndaiDZFI
98,2207593496,145,1615308118061,DUO_CARRY,BOTTOM,YhSj20BRt_q_jZmLssHYRyTFjloiIZ3JO1gacqJndaiDZFI
97,2207556437,18,1615310462774,DUO_SUPPORT,NONE,YhSj20BRt_q_jZmLssHYRyTFjloiIZ3JO1gacqJndaiDZFI
96,2207611156,18,1615313610896,DUO_CARRY,BOTTOM,YhSj20BRt_q_jZmLssHYRyTFjloiIZ3JO1gacqJndaiDZFI
95,2207653715,21,1615315955210,DUO_CARRY,BOTTOM,YhSj20BRt_q_jZmLssHYRyTFjloiIZ3JO1gacqJndaiDZFI
94,2207918775,145,1615336691412,DUO_CARRY,BOTTOM,YhSj20BRt_q_jZmLssHYRyTFjloiIZ3JO1gacqJndaiDZFI
93,2208064312,121,1615339278107,NONE,JUNGLE,YhSj20BRt_q_jZmLssHYRyTFjloiIZ3JO1gacqJndaiDZFI
92,2208087728,145,1615341041513,DUO_CARRY,BOTTOM,YhSj20BRt_q_jZmLssHYRyTFjloiIZ3JO1gacqJndaiDZFI
91,2208122041,51,1615343353239,DUO_CARRY,BOTTOM,YhSj20BRt_q_jZmLssHYRyTFjloiIZ3JO1gacqJndaiDZFI
90,2208264005,121,1615381142550,NONE,JUNGLE,YhSj20BRt_q_jZmLssHYRyTFjloiIZ3JO1gacqJndaiDZFI
99,2192073042,67,1613699252765,DUO_CARRY,BOTTOM,cOOtYhI0P-2ObVuulBmoBPxBvmIF8VrhHlOB2RF5OH-kKOM
98,2192097589,67,1613701598154,NONE,JUNGLE,cOOtYhI0P-2ObVuulBmoBPxBvmIF8VrhHlOB2RF5OH-kKOM
97,2192160433,67,1613703265279,DUO_CARRY,BOTTOM,cOOtYhI0P-2ObVuulBmoBPxBvmIF8VrhHlOB2RF5OH-kKOM
96,2192144348,67,1613705810724,DUO_CARRY,BOTTOM,cOOtYhI0P-2ObVuulBmoBPxBvmIF8VrhHlOB2RF5OH-kKOM
95,2192106828,67,1613707552042,DUO_CARRY,BOTTOM,cOOtYhI0P-2ObVuulBmoBPxBvmIF8VrhHlOB2RF5OH-kKOM
94,2192169030,67,1613709668418,DUO_CARRY,BOTTOM,cOOtYhI0P-2ObVuulBmoBPxBvmIF8VrhHlOB2RF5OH-kKOM
93,2192303544,67,1613743052048,DUO_CARRY,BOTTOM,cOOtYhI0P-2ObVuulBmoBPxBvmIF8VrhHlOB2RF5OH-kKOM
92,2192285899,67,1613745422568,DUO,MID,cOOtYhI0P-2ObVuulBmoBPxBvmIF8VrhHlOB2RF5OH-kKOM
91,2192287996,67,1613747551528,DUO_CARRY,BOTTOM,cOOtYhI0P-2ObVuulBmoBPxBvmIF8VrhHlOB2RF5OH-kKOM
90,2192340386,24,1613749814545,DUO_SUPPORT,TOP,cOOtYhI0P-2ObVuulBmoBPxBvmIF8VrhHlOB2RF5OH-kKOM
99,2204931197,58,1615045044897,DUO_SUPPORT,TOP,PYC0P9_HEdj-d1PESClmoTkLMLp93mnImZweiU8HhNkKeFA
98,2205734741,75,1615103159712,SOLO,TOP,PYC0P9_HEdj-d1PESClmoTkLMLp93mnImZweiU8HhNkKeFA
97,2206268903,122,1615162501277,DUO_CARRY,TOP,PYC0P9_HEdj-d1PESClmoTkLMLp93mnImZweiU8HhNkKeFA
96,2207510190,122,1615291980858,SOLO,TOP,PYC0P9_HEdj-d1PESClmoTkLMLp93mnImZweiU8HhNkKeFA
95,2207481386,106,1615294111308,SOLO,TOP,PYC0P9_HEdj-d1PESClmoTkLMLp93mnImZweiU8HhNkKeFA
94,2207522323,122,1615295888246,SOLO,TOP,PYC0P9_HEdj-d1PESClmoTkLMLp93mnImZweiU8HhNkKeFA
93,2207484291,122,1615298156508,SOLO,TOP,PYC0P9_HEdj-d1PESClmoTkLMLp93mnImZweiU8HhNkKeFA
92,2207541561,106,1615305822175,SOLO,TOP,PYC0P9_HEdj-d1PESClmoTkLMLp93mnImZweiU8HhNkKeFA
91,2207593040,106,1615307784584,SOLO,TOP,PYC0P9_HEdj-d1PESClmoTkLMLp93mnImZweiU8HhNkKeFA
90,2207595609,106,1615309968039,DUO_SUPPORT,NONE,PYC0P9_HEdj-d1PESClmoTkLMLp93mnImZweiU8HhNkKeFA
99,2208555926,83,1615402324523,SOLO,MID,8va4yVXVJvE2s8jRnVP_88xdbgk0BK3W5Ghn6M2VQ830fnk
98,2209233471,69,1615468921735,DUO,NONE,8va4yVXVJvE2s8jRnVP_88xdbgk0BK3W5Ghn6M2VQ830fnk
97,2209239261,83,1615475853102,DUO_SUPPORT,NONE,8va4yVXVJvE2s8jRnVP_88xdbgk0BK3W5Ghn6M2VQ830fnk
96,2209252130,83,1615478223280,SOLO,TOP,8va4yVXVJvE2s8jRnVP_88xdbgk0BK3W5Ghn6M2VQ830fnk
95,2209264800,83,1615480917269,SOLO,TOP,8va4yVXVJvE2s8jRnVP_88xdbgk0BK3W5Ghn6M2VQ830fnk
94,2209296735,83,1615483021309,SOLO,TOP,8va4yVXVJvE2s8jRnVP_88xdbgk0BK3W5Ghn6M2VQ830fnk
93,2210075956,83,1615568164186,DUO_SUPPORT,NONE,8va4yVXVJvE2s8jRnVP_88xdbgk0BK3W5Ghn6M2VQ830fnk
92,2210038875,83,1615570043428,SOLO,TOP,8va4yVXVJvE2s8jRnVP_88xdbgk0BK3W5Ghn6M2VQ830fnk
91,2210160177,83,1615571813753,NONE,JUNGLE,8va4yVXVJvE2s8jRnVP_88xdbgk0BK3W5Ghn6M2VQ830fnk
90,2210143060,164,1615573634812,SOLO,TOP,8va4yVXVJvE2s8jRnVP_88xdbgk0BK3W5Ghn6M2VQ830fnk
99,2207516385,84,1615300918199,SOLO,TOP,DhL5KJEYXzW0Klb_A8hDRxf53_vKjZeJW1C9-zXKLri6
98,2208064312,150,1615339278107,NONE,JUNGLE,DhL5KJEYXzW0Klb_A8hDRxf53_vKjZeJW1C9-zXKLri6
97,2208087728,111,1615341041513,DUO_SUPPORT,BOTTOM,DhL5KJEYXzW0Klb_A8hDRxf53_vKjZeJW1C9-zXKLri6
96,2208133988,24,1615344723517,NONE,JUNGLE,DhL5KJEYXzW0Klb_A8hDRxf53_vKjZeJW1C9-zXKLri6
95,2208337502,24,1615385845263,DUO_CARRY,MID,DhL5KJEYXzW0Klb_A8hDRxf53_vKjZeJW1C9-zXKLri6
94,2208510061,79,1615388822023,NONE,JUNGLE,DhL5KJEYXzW0Klb_A8hDRxf53_vKjZeJW1C9-zXKLri6
93,2208796590,161,1615421382157,DUO_CARRY,BOTTOM,DhL5KJEYXzW0Klb_A8hDRxf53_vKjZeJW1C9-zXKLri6
92,2208871399,150,1615423621425,SOLO,TOP,DhL5KJEYXzW0Klb_A8hDRxf53_vKjZeJW1C9-zXKLri6
91,2208856244,150,1615425863493,DUO_SUPPORT,NONE,DhL5KJEYXzW0Klb_A8hDRxf53_vKjZeJW1C9-zXKLri6
90,2208869527,58,1615427597980,NONE,JUNGLE,DhL5KJEYXzW0Klb_A8hDRxf53_vKjZeJW1C9-zXKLri6
99,2179830464,164,1612546370509,SOLO,TOP,f9FkXBidTazz5lvGutxgAxwv5JMl9QqF2pbqT7arzjUgvrPZUHcG9e_5
98,2179823782,67,1612548116358,NONE,JUNGLE,f9FkXBidTazz5lvGutxgAxwv5JMl9QqF2pbqT7arzjUgvrPZUHcG9e_5
97,2182595566,114,1612797587442,SOLO,TOP,f9FkXBidTazz5lvGutxgAxwv5JMl9QqF2pbqT7arzjUgvrPZUHcG9e_5
96,2182617814,8,1612800174867,SOLO,MID,f9FkXBidTazz5lvGutxgAxwv5JMl9QqF2pbqT7arzjUgvrPZUHcG9e_5
95,2182619875,126,1612801833160,NONE,JUNGLE,f9FkXBidTazz5lvGutxgAxwv5JMl9QqF2pbqT7arzjUgvrPZUHcG9e_5
94,2183648331,126,1612896272901,SOLO,TOP,f9FkXBidTazz5lvGutxgAxwv5JMl9QqF2pbqT7arzjUgvrPZUHcG9e_5
93,2183664233,92,1612899057062,SOLO,TOP,f9FkXBidTazz5lvGutxgAxwv5JMl9QqF2pbqT7arzjUgvrPZUHcG9e_5
92,2183699106,99,1612902100732,DUO_SUPPORT,NONE,f9FkXBidTazz5lvGutxgAxwv5JMl9QqF2pbqT7arzjUgvrPZUHcG9e_5
91,2183792236,134,1612904311356,SOLO,MID,f9FkXBidTazz5lvGutxgAxwv5JMl9QqF2pbqT7arzjUgvrPZUHcG9e_5
90,2191737191,4,1613686902473,DUO_SUPPORT,MID,f9FkXBidTazz5lvGutxgAxwv5JMl9QqF2pbqT7arzjUgvrPZUHcG9e_5
99,2204666210,163,1615004293035,NONE,JUNGLE,IjtNdHqdTi9qYPx_KNUaqZba0OoTwhraCzUdufDFFOA6
98,2204679346,163,1615006948569,DUO_SUPPORT,NONE,IjtNdHqdTi9qYPx_KNUaqZba0OoTwhraCzUdufDFFOA6
97,2204812693,3,1615010132294,SOLO,MID,IjtNdHqdTi9qYPx_KNUaqZba0OoTwhraCzUdufDFFOA6
96,2204784670,163,1615012582382,NONE,JUNGLE,IjtNdHqdTi9qYPx_KNUaqZba0OoTwhraCzUdufDFFOA6
95,2207069460,18,1615251359438,DUO_SUPPORT,NONE,IjtNdHqdTi9qYPx_KNUaqZba0OoTwhraCzUdufDFFOA6
94,2207272523,29,1615252872498,NONE,JUNGLE,IjtNdHqdTi9qYPx_KNUaqZba0OoTwhraCzUdufDFFOA6
93,2207246062,141,1615254344945,DUO,NONE,IjtNdHqdTi9qYPx_KNUaqZba0OoTwhraCzUdufDFFOA6
92,2207258332,39,1615255525210,DUO_SUPPORT,NONE,IjtNdHqdTi9qYPx_KNUaqZba0OoTwhraCzUdufDFFOA6
91,2207350276,497,1615256508381,DUO_SUPPORT,NONE,IjtNdHqdTi9qYPx_KNUaqZba0OoTwhraCzUdufDFFOA6
90,2207323160,163,1615258141987,NONE,JUNGLE,IjtNdHqdTi9qYPx_KNUaqZba0OoTwhraCzUdufDFFOA6
99,2195822552,432,1614098444829,DUO_SUPPORT,BOTTOM,OKnveYemImRq_HDg9pmVwLJenfJGD6e8iWjsjMzJsj8Jq_0
98,2195955040,432,1614113805811,DUO_SUPPORT,BOTTOM,OKnveYemImRq_HDg9pmVwLJenfJGD6e8iWjsjMzJsj8Jq_0
97,2196402494,432,1614172129174,DUO_SUPPORT,NONE,OKnveYemImRq_HDg9pmVwLJenfJGD6e8iWjsjMzJsj8Jq_0
96,2196403891,432,1614173974995,DUO_SUPPORT,NONE,OKnveYemImRq_HDg9pmVwLJenfJGD6e8iWjsjMzJsj8Jq_0
95,2200594090,412,1614601229074,DUO_SUPPORT,BOTTOM,OKnveYemImRq_HDg9pmVwLJenfJGD6e8iWjsjMzJsj8Jq_0
94,2200634578,53,1614603345636,DUO_SUPPORT,NONE,OKnveYemImRq_HDg9pmVwLJenfJGD6e8iWjsjMzJsj8Jq_0
93,2200645436,526,1614604863536,DUO_SUPPORT,NONE,OKnveYemImRq_HDg9pmVwLJenfJGD6e8iWjsjMzJsj8Jq_0
92,2200663598,254,1614613570747,DUO_SUPPORT,NONE,OKnveYemImRq_HDg9pmVwLJenfJGD6e8iWjsjMzJsj8Jq_0
91,2200716676,51,1614617266925,DUO_CARRY,BOTTOM,OKnveYemImRq_HDg9pmVwLJenfJGD6e8iWjsjMzJsj8Jq_0
90,2200728760,145,1614619870879,DUO_SUPPORT,NONE,OKnveYemImRq_HDg9pmVwLJenfJGD6e8iWjsjMzJsj8Jq_0
99,2194394298,58,1613945386806,DUO_SUPPORT,NONE,Thf7gJaxp241l1SWmkVKpJTehQbUlkXGYxqKljV7b8o
98,2194731347,4,1613958211982,DUO_CARRY,BOTTOM,Thf7gJaxp241l1SWmkVKpJTehQbUlkXGYxqKljV7b8o
97,2195644487,4,1614065512446,DUO_CARRY,MID,Thf7gJaxp241l1SWmkVKpJTehQbUlkXGYxqKljV7b8o
96,2195654832,134,1614069366500,DUO_SUPPORT,NONE,Thf7gJaxp241l1SWmkVKpJTehQbUlkXGYxqKljV7b8o
95,2196120781,64,1614122851458,NONE,JUNGLE,Thf7gJaxp241l1SWmkVKpJTehQbUlkXGYxqKljV7b8o
94,2196296108,555,1614145004151,DUO_SUPPORT,NONE,Thf7gJaxp241l1SWmkVKpJTehQbUlkXGYxqKljV7b8o
93,2196345626,31,1614146972701,DUO_SUPPORT,NONE,Thf7gJaxp241l1SWmkVKpJTehQbUlkXGYxqKljV7b8o
92,2196316432,518,1614148148809,DUO,MID,Thf7gJaxp241l1SWmkVKpJTehQbUlkXGYxqKljV7b8o
91,2196326704,30,1614149625150,DUO,NONE,Thf7gJaxp241l1SWmkVKpJTehQbUlkXGYxqKljV7b8o
90,2196764174,245,1614199057804,SOLO,MID,Thf7gJaxp241l1SWmkVKpJTehQbUlkXGYxqKljV7b8o
99,2204777388,122,1615021009340,DUO,TOP,WDRPFKmpseGpjP6ulI-LHgte5b4rNsBEDQL-D6lb0E3ONhui_hiToUS6
98,2204789682,245,1615031229202,NONE,JUNGLE,WDRPFKmpseGpjP6ulI-LHgte5b4rNsBEDQL-D6lb0E3ONhui_hiToUS6
97,2204850877,122,1615033963085,DUO,MID,WDRPFKmpseGpjP6ulI-LHgte5b4rNsBEDQL-D6lb0E3ONhui_hiToUS6
96,2204852420,39,1615036472573,SOLO,TOP,WDRPFKmpseGpjP6ulI-LHgte5b4rNsBEDQL-D6lb0E3ONhui_hiToUS6
95,2204855009,86,1615039627894,DUO,NONE,WDRPFKmpseGpjP6ulI-LHgte5b4rNsBEDQL-D6lb0E3ONhui_hiToUS6
94,2204856866,122,1615041411000,DUO,NONE,WDRPFKmpseGpjP6ulI-LHgte5b4rNsBEDQL-D6lb0E3ONhui_hiToUS6
93,2204898619,122,1615043394071,SOLO,TOP,WDRPFKmpseGpjP6ulI-LHgte5b4rNsBEDQL-D6lb0E3ONhui_hiToUS6
92,2205041603,122,1615052736048,DUO_SUPPORT,NONE,WDRPFKmpseGpjP6ulI-LHgte5b4rNsBEDQL-D6lb0E3ONhui_hiToUS6
91,2205036591,86,1615055405311,SOLO,TOP,WDRPFKmpseGpjP6ulI-LHgte5b4rNsBEDQL-D6lb0E3ONhui_hiToUS6
90,2205640299,122,1615087943271,DUO,TOP,WDRPFKmpseGpjP6ulI-LHgte5b4rNsBEDQL-D6lb0E3ONhui_hiToUS6
99,2204182792,79,1614970097204,NONE,JUNGLE,HjSTEI61XOS3ypJ5Wsj2Ctqk93PYL4TNrJaFjU9kyZlSZZwwevyaa1ke
98,2204147832,517,1614973190715,SOLO,MID,HjSTEI61XOS3ypJ5Wsj2Ctqk93PYL4TNrJaFjU9kyZlSZZwwevyaa1ke
97,2205113680,141,1615059396371,NONE,JUNGLE,HjSTEI61XOS3ypJ5Wsj2Ctqk93PYL4TNrJaFjU9kyZlSZZwwevyaa1ke
96,2205098795,120,1615062001873,NONE,JUNGLE,HjSTEI61XOS3ypJ5Wsj2Ctqk93PYL4TNrJaFjU9kyZlSZZwwevyaa1ke
95,2205211579,876,1615068681374,NONE,JUNGLE,HjSTEI61XOS3ypJ5Wsj2Ctqk93PYL4TNrJaFjU9kyZlSZZwwevyaa1ke
94,2205207914,79,1615071801903,DUO_SUPPORT,NONE,HjSTEI61XOS3ypJ5Wsj2Ctqk93PYL4TNrJaFjU9kyZlSZZwwevyaa1ke
93,2205666841,64,1615092479282,NONE,JUNGLE,HjSTEI61XOS3ypJ5Wsj2Ctqk93PYL4TNrJaFjU9kyZlSZZwwevyaa1ke
92,2206530102,79,1615167785929,DUO_SUPPORT,NONE,HjSTEI61XOS3ypJ5Wsj2Ctqk93PYL4TNrJaFjU9kyZlSZZwwevyaa1ke
91,2206513698,76,1615169685247,NONE,JUNGLE,HjSTEI61XOS3ypJ5Wsj2Ctqk93PYL4TNrJaFjU9kyZlSZZwwevyaa1ke
90,2206488334,163,1615172577135,DUO_SUPPORT,NONE,HjSTEI61XOS3ypJ5Wsj2Ctqk93PYL4TNrJaFjU9kyZlSZZwwevyaa1ke
99,2202939641,498,1614843006466,DUO_CARRY,BOTTOM,fi25adhAGOTo3AGxtHq5Sc3B4lrW5yV6rv5hJW95uTA
98,2202959788,523,1614844921151,DUO_CARRY,BOTTOM,fi25adhAGOTo3AGxtHq5Sc3B4lrW5yV6rv5hJW95uTA
97,2203502954,236,1614898998581,SOLO,MID,fi25adhAGOTo3AGxtHq5Sc3B4lrW5yV6rv5hJW95uTA
96,2203567363,81,1614901329627,DUO_CARRY,BOTTOM,fi25adhAGOTo3AGxtHq5Sc3B4lrW5yV6rv5hJW95uTA
95,2203604057,498,1614904334433,DUO_CARRY,BOTTOM,fi25adhAGOTo3AGxtHq5Sc3B4lrW5yV6rv5hJW95uTA
94,2203673690,89,1614908691502,DUO_SUPPORT,BOTTOM,fi25adhAGOTo3AGxtHq5Sc3B4lrW5yV6rv5hJW95uTA
93,2203717655,498,1614917317081,DUO_CARRY,BOTTOM,fi25adhAGOTo3AGxtHq5Sc3B4lrW5yV6rv5hJW95uTA
92,2203759552,81,1614919680325,DUO_CARRY,BOTTOM,fi25adhAGOTo3AGxtHq5Sc3B4lrW5yV6rv5hJW95uTA
91,2203851111,89,1614921705067,DUO_SUPPORT,BOTTOM,fi25adhAGOTo3AGxtHq5Sc3B4lrW5yV6rv5hJW95uTA
90,2203842255,120,1614923751577,NONE,JUNGLE,fi25adhAGOTo3AGxtHq5Sc3B4lrW5yV6rv5hJW95uTA
99,2184696140,59,1612995571309,DUO_SUPPORT,NONE,d8mMa5hBkxoi8WPAN75FdF4dOICpgz9u7sONxARWxEe8
98,2184773389,59,1612999082579,DUO_SUPPORT,BOTTOM,d8mMa5hBkxoi8WPAN75FdF4dOICpgz9u7sONxARWxEe8
97,2184819731,498,1613005800230,DUO,NONE,d8mMa5hBkxoi8WPAN75FdF4dOICpgz9u7sONxARWxEe8
